time,inlet,layer,DO_mgL
2017-05-24,elliott (ELB015),bottom,6.9653096199035645
2017-05-25,elliott (ELB015),bottom,6.90502405166626
2017-05-26,elliott (ELB015),bottom,6.993569850921631
2017-05-27,elliott (ELB015),bottom,7.051867485046387
2017-05-28,elliott (ELB015),bottom,7.054850101470947
2017-05-29,elliott (ELB015),bottom,6.970160484313965
2017-05-30,elliott (ELB015),bottom,7.047695159912109
2017-05-31,elliott (ELB015),bottom,6.944275856018067
2017-06-01,elliott (ELB015),bottom,6.903659343719482
2017-06-02,elliott (ELB015),bottom,7.08821439743042
2017-06-03,elliott (ELB015),bottom,7.066452503204347
2017-06-04,elliott (ELB015),bottom,6.919005393981934
2017-06-05,elliott (ELB015),bottom,6.7966227531433105
2017-06-06,elliott (ELB015),bottom,6.5683012008667
2017-06-07,elliott (ELB015),bottom,6.653942584991456
2017-06-08,elliott (ELB015),bottom,6.586250305175781
2017-06-09,elliott (ELB015),bottom,6.525015830993652
2017-06-10,elliott (ELB015),bottom,6.447445869445801
2017-06-11,elliott (ELB015),bottom,6.473479747772217
2017-06-12,elliott (ELB015),bottom,6.568170070648193
2017-06-13,elliott (ELB015),bottom,6.665848255157471
2017-06-14,elliott (ELB015),bottom,6.474518775939941
2017-06-15,elliott (ELB015),bottom,6.288333415985107
2017-06-16,elliott (ELB015),bottom,6.19246244430542
2017-06-17,elliott (ELB015),bottom,6.2473506927490225
2017-06-18,elliott (ELB015),bottom,6.321375370025635
2017-06-19,elliott (ELB015),bottom,6.131081581115723
2017-06-20,elliott (ELB015),bottom,6.158486366271973
2017-06-21,elliott (ELB015),bottom,6.176389217376709
2017-06-22,elliott (ELB015),bottom,6.196742057800293
2017-06-23,elliott (ELB015),bottom,6.168843746185302
2017-06-24,elliott (ELB015),bottom,6.288760662078857
2017-06-25,elliott (ELB015),bottom,6.3966546058654785
2017-06-26,elliott (ELB015),bottom,6.558984756469727
2017-06-27,elliott (ELB015),bottom,6.291293621063232
2017-06-28,elliott (ELB015),bottom,6.394409179687499
2017-06-29,elliott (ELB015),bottom,6.375695705413819
2017-06-30,elliott (ELB015),bottom,6.378772735595702
2017-07-01,elliott (ELB015),bottom,6.42381238937378
2017-07-02,elliott (ELB015),bottom,6.434782028198243
2017-07-03,elliott (ELB015),bottom,6.318404197692871
2017-07-04,elliott (ELB015),bottom,6.026863098144532
2017-07-05,elliott (ELB015),bottom,5.719488143920898
2017-07-06,elliott (ELB015),bottom,5.55647087097168
2017-07-07,elliott (ELB015),bottom,5.569736003875732
2017-07-08,elliott (ELB015),bottom,5.587124347686768
2017-07-09,elliott (ELB015),bottom,5.604152202606201
2017-07-10,elliott (ELB015),bottom,5.661508083343506
2017-07-11,elliott (ELB015),bottom,5.653087615966797
2017-07-12,elliott (ELB015),bottom,5.702991962432861
2017-07-13,elliott (ELB015),bottom,5.7107157707214355
2017-07-14,elliott (ELB015),bottom,5.73242712020874
2017-07-15,elliott (ELB015),bottom,5.568901062011719
2017-07-16,elliott (ELB015),bottom,5.494881629943848
2017-07-17,elliott (ELB015),bottom,5.493860721588135
2017-07-18,elliott (ELB015),bottom,5.6457061767578125
2017-07-19,elliott (ELB015),bottom,5.539808750152588
2017-07-20,elliott (ELB015),bottom,5.396120548248291
2017-07-21,elliott (ELB015),bottom,5.194260597229004
2017-07-22,elliott (ELB015),bottom,5.0854692459106445
2017-07-23,elliott (ELB015),bottom,5.35518741607666
2017-07-24,elliott (ELB015),bottom,5.3309102058410645
2017-07-25,elliott (ELB015),bottom,5.264573097229004
2017-07-26,elliott (ELB015),bottom,5.364066123962402
2017-07-27,elliott (ELB015),bottom,5.435518741607666
2017-07-28,elliott (ELB015),bottom,5.412655353546143
2017-07-29,elliott (ELB015),bottom,5.547994136810303
2017-07-30,elliott (ELB015),bottom,5.473596096038818
2017-07-31,elliott (ELB015),bottom,5.44002103805542
2017-08-01,elliott (ELB015),bottom,5.100990295410156
2017-08-02,elliott (ELB015),bottom,5.066850662231445
2017-08-03,elliott (ELB015),bottom,5.074336051940918
2017-08-04,elliott (ELB015),bottom,5.031769275665283
2017-08-05,elliott (ELB015),bottom,5.0605292320251465
2017-08-06,elliott (ELB015),bottom,4.991930961608887
2017-08-07,elliott (ELB015),bottom,4.973214149475098
2017-08-08,elliott (ELB015),bottom,4.834722518920898
2017-08-09,elliott (ELB015),bottom,4.74708366394043
2017-08-10,elliott (ELB015),bottom,4.773418426513672
2017-08-11,elliott (ELB015),bottom,4.826303482055664
2017-08-12,elliott (ELB015),bottom,4.79302978515625
2017-08-13,elliott (ELB015),bottom,4.690097808837891
2017-08-14,elliott (ELB015),bottom,4.776657581329346
2017-08-15,elliott (ELB015),bottom,4.7733283042907715
2017-08-16,elliott (ELB015),bottom,4.999179363250732
2017-08-17,elliott (ELB015),bottom,4.832727432250977
2017-08-18,elliott (ELB015),bottom,4.543689250946045
2017-08-19,elliott (ELB015),bottom,4.521522045135498
2017-08-20,elliott (ELB015),bottom,4.613043308258057
2017-08-21,elliott (ELB015),bottom,4.702676773071289
2017-08-22,elliott (ELB015),bottom,4.616971969604492
2017-08-23,elliott (ELB015),bottom,4.768192768096924
2017-08-24,elliott (ELB015),bottom,4.9171624183654785
2017-08-25,elliott (ELB015),bottom,4.855302333831787
2017-08-26,elliott (ELB015),bottom,5.092602252960205
2017-08-27,elliott (ELB015),bottom,5.135310173034668
2017-08-28,elliott (ELB015),bottom,4.982399940490723
2017-08-29,elliott (ELB015),bottom,4.969538688659668
2017-08-30,elliott (ELB015),bottom,5.045803070068359
2017-08-31,elliott (ELB015),bottom,5.009624481201172
2017-09-01,elliott (ELB015),bottom,4.832483291625977
2017-09-02,elliott (ELB015),bottom,4.7694525718688965
2017-09-03,elliott (ELB015),bottom,4.7535400390625
2017-09-04,elliott (ELB015),bottom,4.704355239868164
2017-09-05,elliott (ELB015),bottom,4.498379230499268
2017-09-06,elliott (ELB015),bottom,4.452945709228516
2017-09-07,elliott (ELB015),bottom,4.492222785949707
2017-09-08,elliott (ELB015),bottom,4.605017185211182
2017-09-09,elliott (ELB015),bottom,4.565292835235596
2017-09-10,elliott (ELB015),bottom,4.558086395263672
2017-09-11,elliott (ELB015),bottom,4.45755672454834
2017-09-12,elliott (ELB015),bottom,4.698698043823242
2017-09-13,elliott (ELB015),bottom,4.673445224761963
2017-09-14,elliott (ELB015),bottom,4.624291896820068
2017-09-15,elliott (ELB015),bottom,4.561352252960205
2017-09-16,elliott (ELB015),bottom,4.538115501403809
2017-09-17,elliott (ELB015),bottom,4.553812026977539
2017-09-18,elliott (ELB015),bottom,4.5944647789001465
2017-09-19,elliott (ELB015),bottom,4.50654935836792
2017-09-20,elliott (ELB015),bottom,4.623830795288086
2017-09-21,elliott (ELB015),bottom,4.728121757507324
2017-09-22,elliott (ELB015),bottom,4.839207172393799
2017-09-23,elliott (ELB015),bottom,4.80604887008667
2017-09-24,elliott (ELB015),bottom,4.750846862792969
2017-09-25,elliott (ELB015),bottom,4.669366359710693
2017-09-26,elliott (ELB015),bottom,4.652823448181152
2017-09-27,elliott (ELB015),bottom,4.621563911437988
2017-09-28,elliott (ELB015),bottom,4.5800580978393555
2017-09-29,elliott (ELB015),bottom,4.599595546722412
2017-09-30,elliott (ELB015),bottom,4.596469402313232
2017-10-01,elliott (ELB015),bottom,4.569375038146973
2017-10-02,elliott (ELB015),bottom,4.541296482086182
2017-10-03,elliott (ELB015),bottom,4.450111389160156
2017-10-04,elliott (ELB015),bottom,4.524473667144775
2017-10-05,elliott (ELB015),bottom,4.618736267089844
2017-10-06,elliott (ELB015),bottom,4.7500152587890625
2017-10-07,elliott (ELB015),bottom,4.648069381713867
2017-10-08,elliott (ELB015),bottom,4.537947654724121
2017-10-09,elliott (ELB015),bottom,4.767165660858154
2017-10-10,elliott (ELB015),bottom,4.706827640533447
2017-10-11,elliott (ELB015),bottom,4.720776081085205
2017-10-12,elliott (ELB015),bottom,4.804465293884277
2017-10-13,elliott (ELB015),bottom,4.65219259262085
2017-10-14,elliott (ELB015),bottom,4.608963966369629
2017-10-15,elliott (ELB015),bottom,4.629660606384277
2017-10-16,elliott (ELB015),bottom,4.633106708526611
2017-10-17,elliott (ELB015),bottom,4.787120819091797
2017-10-18,elliott (ELB015),bottom,4.681359767913818
2017-10-19,elliott (ELB015),bottom,4.644155979156494
2017-10-20,elliott (ELB015),bottom,4.66178560256958
2017-10-21,elliott (ELB015),bottom,4.925559043884277
2017-10-22,elliott (ELB015),bottom,4.869163990020752
2017-10-23,elliott (ELB015),bottom,5.0754852294921875
2017-10-24,elliott (ELB015),bottom,4.7846527099609375
2017-10-25,elliott (ELB015),bottom,4.825665473937988
2017-10-26,elliott (ELB015),bottom,5.036845684051514
2017-10-27,elliott (ELB015),bottom,4.913302421569824
2017-10-28,elliott (ELB015),bottom,4.886868953704834
2017-10-29,elliott (ELB015),bottom,4.745750427246094
2017-10-30,elliott (ELB015),bottom,4.6471381187438965
2017-10-31,elliott (ELB015),bottom,4.552842617034912
2017-11-01,elliott (ELB015),bottom,4.546792507171631
2017-11-02,elliott (ELB015),bottom,4.552550315856934
2017-11-03,elliott (ELB015),bottom,4.494779109954834
2017-11-04,elliott (ELB015),bottom,4.606898784637451
2017-11-05,elliott (ELB015),bottom,4.826413631439209
2017-11-06,elliott (ELB015),bottom,4.979001998901367
2017-11-07,elliott (ELB015),bottom,4.967379093170166
2017-11-08,elliott (ELB015),bottom,4.9213972091674805
2017-11-09,elliott (ELB015),bottom,4.792759418487549
2017-11-10,elliott (ELB015),bottom,4.9342851638793945
2017-11-11,elliott (ELB015),bottom,4.923587322235107
2017-11-12,elliott (ELB015),bottom,4.955772876739502
2017-11-13,elliott (ELB015),bottom,5.060323238372803
2017-11-14,elliott (ELB015),bottom,5.031421184539795
2017-11-15,elliott (ELB015),bottom,4.941370964050293
2017-11-16,elliott (ELB015),bottom,5.301749229431152
2017-11-17,elliott (ELB015),bottom,5.286784648895264
2017-11-18,elliott (ELB015),bottom,5.231677055358887
2017-11-19,elliott (ELB015),bottom,5.315522193908691
2017-11-20,elliott (ELB015),bottom,5.297822952270508
2017-11-21,elliott (ELB015),bottom,5.393278121948242
2017-11-22,elliott (ELB015),bottom,5.413356781005859
2017-11-23,elliott (ELB015),bottom,5.4106950759887695
2017-11-24,elliott (ELB015),bottom,5.420932292938232
2017-11-25,elliott (ELB015),bottom,5.422843933105469
2017-11-26,elliott (ELB015),bottom,5.484902858734131
2017-11-27,elliott (ELB015),bottom,5.503541469573975
2017-11-28,elliott (ELB015),bottom,5.666810989379883
2017-11-29,elliott (ELB015),bottom,5.737542152404786
2017-11-30,elliott (ELB015),bottom,5.833923339843749
2017-12-01,elliott (ELB015),bottom,6.031765460968018
2017-12-02,elliott (ELB015),bottom,6.100817680358887
2017-12-03,elliott (ELB015),bottom,6.165096759796142
2017-12-04,elliott (ELB015),bottom,6.144435405731202
2017-12-05,elliott (ELB015),bottom,6.354254722595215
2017-12-06,elliott (ELB015),bottom,6.345027923583984
2017-12-07,elliott (ELB015),bottom,6.465832233428955
2017-12-08,elliott (ELB015),bottom,6.602226257324219
2017-12-09,elliott (ELB015),bottom,6.685648441314697
2017-12-10,elliott (ELB015),bottom,6.744954586029053
2017-12-11,elliott (ELB015),bottom,6.654495716094971
2017-12-12,elliott (ELB015),bottom,6.451305866241455
2017-12-13,elliott (ELB015),bottom,6.5107102394104
2017-12-14,elliott (ELB015),bottom,6.59475564956665
2017-12-15,elliott (ELB015),bottom,6.581448078155518
2017-12-16,elliott (ELB015),bottom,6.582603454589844
2017-12-17,elliott (ELB015),bottom,6.550734519958496
2017-12-18,elliott (ELB015),bottom,6.527779579162597
2017-12-19,elliott (ELB015),bottom,6.520068645477295
2017-12-20,elliott (ELB015),bottom,6.385678291320801
2017-12-21,elliott (ELB015),bottom,6.523397922515869
2017-12-22,elliott (ELB015),bottom,6.5938944816589355
2017-12-23,elliott (ELB015),bottom,6.545823574066162
2017-12-24,elliott (ELB015),bottom,6.484755992889404
2017-12-25,elliott (ELB015),bottom,6.461872577667235
2017-12-26,elliott (ELB015),bottom,6.399497985839844
2017-12-27,elliott (ELB015),bottom,6.298800945281982
2017-12-28,elliott (ELB015),bottom,6.253337860107421
2017-12-29,elliott (ELB015),bottom,6.187322616577148
2017-12-30,elliott (ELB015),bottom,6.118895530700684
2017-12-31,elliott (ELB015),bottom,6.146030902862549
2017-01-01,commencement (CMB003),surface,7.691591743584653
2017-01-02,commencement (CMB003),surface,7.647681280324748
2017-01-03,commencement (CMB003),surface,7.712936661975108
2017-01-04,commencement (CMB003),surface,7.725514961804001
2017-01-05,commencement (CMB003),surface,7.780562753555303
2017-01-06,commencement (CMB003),surface,7.541967290308684
2017-01-07,commencement (CMB003),surface,7.373639732713325
2017-01-08,commencement (CMB003),surface,7.349851917552648
2017-01-09,commencement (CMB003),surface,7.422865240583775
2017-01-10,commencement (CMB003),surface,7.421718515415578
2017-01-11,commencement (CMB003),surface,7.7851855560368515
2017-01-12,commencement (CMB003),surface,7.803146611391622
2017-01-13,commencement (CMB003),surface,7.420995180899676
2017-01-14,commencement (CMB003),surface,7.385239360682363
2017-01-15,commencement (CMB003),surface,7.351047720841916
2017-01-16,commencement (CMB003),surface,7.267087864333899
2017-01-17,commencement (CMB003),surface,7.274014028962916
2017-01-18,commencement (CMB003),surface,7.408608799623347
2017-01-19,commencement (CMB003),surface,7.827210285802594
2017-01-20,commencement (CMB003),surface,7.934872768863621
2017-01-21,commencement (CMB003),surface,7.9049601928726485
2017-01-22,commencement (CMB003),surface,7.934220497285643
2017-01-23,commencement (CMB003),surface,7.814188819103892
2017-01-24,commencement (CMB003),surface,7.851142930871335
2017-01-25,commencement (CMB003),surface,7.654081367454992
2017-01-26,commencement (CMB003),surface,7.597818210771885
2017-01-27,commencement (CMB003),surface,7.55416527979496
2017-01-28,commencement (CMB003),surface,7.5082409505386725
2017-01-29,commencement (CMB003),surface,7.491797406112499
2017-01-30,commencement (CMB003),surface,7.594887874097662
2017-01-31,commencement (CMB003),surface,7.829416857642609
2017-02-01,commencement (CMB003),surface,7.985498169741791
2017-02-02,commencement (CMB003),surface,7.827190397191535
2017-02-03,commencement (CMB003),surface,7.783294102593865
2017-02-04,commencement (CMB003),surface,7.694959715465319
2017-02-05,commencement (CMB003),surface,7.728352293309917
2017-02-06,commencement (CMB003),surface,7.906331208400766
2017-02-07,commencement (CMB003),surface,7.968629974531743
2017-02-08,commencement (CMB003),surface,7.866625128652122
2017-02-09,commencement (CMB003),surface,8.097046981000268
2017-02-10,commencement (CMB003),surface,8.297593265908352
2017-02-11,commencement (CMB003),surface,8.5140330393059
2017-02-12,commencement (CMB003),surface,8.32871890940575
2017-02-13,commencement (CMB003),surface,8.325513974088604
2017-02-14,commencement (CMB003),surface,8.349814171864379
2017-02-15,commencement (CMB003),surface,8.255163501862707
2017-02-16,commencement (CMB003),surface,8.345166555090923
2017-02-17,commencement (CMB003),surface,8.503722521730142
2017-02-18,commencement (CMB003),surface,8.861853765582644
2017-02-19,commencement (CMB003),surface,8.77485265071932
2017-02-20,commencement (CMB003),surface,8.632817403720098
2017-02-21,commencement (CMB003),surface,8.668539099288157
2017-02-22,commencement (CMB003),surface,8.886786673960595
2017-02-23,commencement (CMB003),surface,8.790347506892484
2017-02-24,commencement (CMB003),surface,8.743949547515061
2017-02-25,commencement (CMB003),surface,8.750444048203345
2017-02-26,commencement (CMB003),surface,8.782279823942265
2017-02-27,commencement (CMB003),surface,8.70813304136276
2017-02-28,commencement (CMB003),surface,8.782240513053047
2017-03-01,commencement (CMB003),surface,8.739214675448236
2017-03-02,commencement (CMB003),surface,8.605079444983506
2017-03-03,commencement (CMB003),surface,8.508663478048724
2017-03-04,commencement (CMB003),surface,8.594514129499212
2017-03-05,commencement (CMB003),surface,8.489461684157554
2017-03-06,commencement (CMB003),surface,8.500387449964297
2017-03-07,commencement (CMB003),surface,8.452626457715995
2017-03-08,commencement (CMB003),surface,8.566167112443724
2017-03-09,commencement (CMB003),surface,8.400763233990704
2017-03-10,commencement (CMB003),surface,8.60683135069073
2017-03-11,commencement (CMB003),surface,8.517042252536672
2017-03-12,commencement (CMB003),surface,8.687455277477289
2017-03-13,commencement (CMB003),surface,8.579557770878392
2017-03-14,commencement (CMB003),surface,8.721309230294507
2017-03-15,commencement (CMB003),surface,8.942325479883442
2017-03-16,commencement (CMB003),surface,9.139458214118488
2017-03-17,commencement (CMB003),surface,9.013332932189687
2017-03-18,commencement (CMB003),surface,9.102926296030162
2017-03-19,commencement (CMB003),surface,9.040271725558506
2017-03-20,commencement (CMB003),surface,9.264858360456104
2017-03-21,commencement (CMB003),surface,9.83135108816551
2017-03-22,commencement (CMB003),surface,9.84526925282474
2017-03-23,commencement (CMB003),surface,9.720814981762658
2017-03-24,commencement (CMB003),surface,9.583605369386015
2017-03-25,commencement (CMB003),surface,9.306779353090073
2017-03-26,commencement (CMB003),surface,9.021642093691213
2017-03-27,commencement (CMB003),surface,8.858474040292977
2017-03-28,commencement (CMB003),surface,8.864650164947076
2017-03-29,commencement (CMB003),surface,8.850711741188396
2017-03-30,commencement (CMB003),surface,8.990188558438078
2017-03-31,commencement (CMB003),surface,8.91433143422882
2017-04-01,commencement (CMB003),surface,9.005497558514088
2017-04-02,commencement (CMB003),surface,9.069625553378932
2017-04-03,commencement (CMB003),surface,9.2751839726692
2017-04-04,commencement (CMB003),surface,9.971980994043614
2017-04-05,commencement (CMB003),surface,10.301904219591636
2017-04-06,commencement (CMB003),surface,10.440875389720507
2017-04-07,commencement (CMB003),surface,10.345516089089271
2017-04-08,commencement (CMB003),surface,9.348393340858463
2017-04-09,commencement (CMB003),surface,9.35301156348928
2017-04-10,commencement (CMB003),surface,9.30994666380613
